,0
1876,12156_left
1877,12156_right
1878,12157_left
1879,12157_right
1880,12159_left
1881,12159_right
1882,12168_left
1883,12168_right
1884,12170_left
1885,12170_right
1886,12171_left
1887,12171_right
1888,12175_left
1889,12175_right
1890,12176_left
1891,12176_right
1892,12179_left
1893,12179_right
1894,12182_left
1895,12182_right
1896,12187_left
1897,12187_right
1898,12193_left
1899,12193_right
1900,12194_left
1901,12194_right
1902,12205_left
1903,12205_right
1904,12206_left
1905,12206_right
1906,12208_left
1907,12208_right
1908,12209_left
1909,12209_right
1910,12210_left
1911,12210_right
1912,12211_left
1913,12211_right
1914,12213_left
1915,12213_right
1916,12214_left
1917,12214_right
1918,12215_left
1919,12215_right
1920,12216_left
1921,12216_right
1922,12225_left
1923,12225_right
1924,12227_left
1925,12227_right
1926,1222_left
1927,1222_right
1928,12231_left
1929,12231_right
1930,12232_left
1931,12232_right
1932,12233_left
1933,12233_right
1934,12238_left
1935,12238_right
1936,12239_left
1937,12239_right
1938,12241_left
1939,12241_right
1940,12246_left
1941,12246_right
1942,12247_left
1943,12247_right
1944,12255_left
1945,12255_right
1946,12256_left
1947,12256_right
1948,12257_left
1949,12257_right
1950,12258_left
1951,12258_right
1952,12260_left
1953,12260_right
1954,12264_left
1955,12264_right
1956,12268_left
1957,12268_right
1958,1226_left
1959,1226_right
1960,12271_left
1961,12271_right
1962,12278_left
1963,12278_right
1964,12279_left
1965,12279_right
1966,12286_left
1967,12286_right
1968,12287_left
1969,12287_right
1970,12289_left
1971,12289_right
1972,1228_left
1973,1228_right
1974,12290_left
1975,12290_right
1976,12292_left
1977,12292_right
1978,12294_left
1979,12294_right
1980,12295_left
1981,12295_right
1982,12299_left
1983,12299_right
1984,122_left
1985,122_right
1986,12301_left
1987,12301_right
1988,12303_left
1989,12303_right
1990,12305_left
1991,12305_right
1992,12306_left
1993,12306_right
1994,12307_left
1995,12307_right
1996,12311_left
1997,12311_right
1998,12313_left
1999,12313_right
2000,12316_left
2001,12316_right
2002,12320_left
2003,12320_right
2004,12321_left
2005,12321_right
2006,12325_left
2007,12325_right
2008,12326_left
2009,12326_right
2010,12327_left
2011,12327_right
2012,12329_left
2013,12329_right
2014,12333_left
2015,12333_right
2016,12335_left
2017,12335_right
2018,12339_left
2019,12339_right
2020,1233_left
2021,1233_right
2022,12348_left
2023,12348_right
2024,12349_left
2025,12349_right
2026,12352_left
2027,12352_right
2028,12353_left
2029,12353_right
2030,12356_left
2031,12356_right
2032,12362_left
2033,12362_right
2034,12370_left
2035,12370_right
2036,12372_left
2037,12372_right
2038,12378_left
2039,12378_right
2040,12382_left
2041,12382_right
2042,12386_left
2043,12386_right
2044,12392_left
2045,12392_right
2046,12395_left
2047,12395_right
2048,12396_left
2049,12396_right
2050,12397_left
2051,12397_right
2052,12399_left
2053,12399_right
2054,12400_left
2055,12400_right
2056,12403_left
2057,12403_right
2058,12404_left
2059,12404_right
2060,12409_left
2061,12409_right
2062,1240_left
2063,1240_right
2064,12410_left
2065,12410_right
2066,12411_left
2067,12411_right
2068,12413_left
2069,12413_right
2070,12417_left
2071,12417_right
2072,12418_left
2073,12418_right
2074,12419_left
2075,12419_right
2076,12425_left
2077,12425_right
2078,12428_left
2079,12428_right
2080,12429_left
2081,12429_right
2082,1242_left
2083,1242_right
2084,12432_left
2085,12432_right
2086,12433_left
2087,12433_right
2088,12434_left
2089,12434_right
2090,12436_left
2091,12436_right
2092,12437_left
2093,12437_right
2094,12441_left
2095,12441_right
2096,12444_left
2097,12444_right
2098,12445_left
2099,12445_right
2100,12447_left
2101,12447_right
2102,12448_left
2103,12448_right
2104,12450_left
2105,12450_right
2106,12451_left
2107,12451_right
2108,12452_left
2109,12452_right
2110,12458_left
2111,12458_right
2112,12460_left
2113,12460_right
2114,12461_left
2115,12461_right
2116,12464_left
2117,12464_right
2118,12468_left
2119,12468_right
2120,12469_left
2121,12469_right
2122,12471_left
2123,12471_right
2124,12472_left
2125,12472_right
2126,12474_left
2127,12474_right
2128,12476_left
2129,12476_right
2130,12478_left
2131,12478_right
2132,12480_left
2133,12480_right
2134,12481_left
2135,12481_right
2136,12484_left
2137,12484_right
2138,12488_left
2139,12488_right
2140,12490_left
2141,12490_right
2142,12491_left
2143,12491_right
2144,12492_left
2145,12492_right
2146,12496_left
2147,12496_right
2148,12503_left
2149,12503_right
2150,12506_left
2151,12506_right
2152,12511_left
2153,12511_right
2154,12513_left
2155,12513_right
2156,12514_left
2157,12514_right
2158,12515_left
2159,12515_right
2160,12519_left
2161,12519_right
2162,12521_left
2163,12521_right
2164,12523_left
2165,12523_right
2166,12525_left
2167,12525_right
2168,12527_left
2169,12527_right
2170,12533_left
2171,12533_right
2172,12536_left
2173,12536_right
2174,12539_left
2175,12539_right
2176,12546_left
2177,12546_right
2178,12547_left
2179,12547_right
2180,12553_left
2181,12553_right
2182,12554_left
2183,12554_right
2184,1255_left
2185,1255_right
2186,12560_left
2187,12560_right
2188,12561_left
2189,12561_right
2190,12563_left
2191,12563_right
2192,12565_left
2193,12565_right
2194,12567_left
2195,12567_right
2196,12568_left
2197,12568_right
2198,12573_left
2199,12573_right
2200,12575_left
2201,12575_right
2202,12577_left
2203,12577_right
2204,12581_left
2205,12581_right
2206,12586_left
2207,12586_right
2208,12587_left
2209,12587_right
2210,12589_left
2211,12589_right
2212,12590_left
2213,12590_right
2214,12591_left
2215,12591_right
2216,12595_left
2217,12595_right
2218,12596_left
2219,12596_right
2220,12597_left
2221,12597_right
2222,1259_left
2223,1259_right
2224,125_left
2225,125_right
2226,12602_left
2227,12602_right
2228,12604_left
2229,12604_right
2230,12606_left
2231,12606_right
2232,12608_left
2233,12608_right
2234,1260_left
2235,1260_right
2236,12612_left
2237,12612_right
2238,12614_left
2239,12614_right
2240,12616_left
2241,12616_right
2242,12618_left
2243,12618_right
2244,12620_left
2245,12620_right
2246,12623_left
2247,12623_right
2248,12624_left
2249,12624_right
2250,12626_left
2251,12626_right
2252,12628_left
2253,12628_right
2254,12629_left
2255,12629_right
2256,12630_left
2257,12630_right
2258,12631_left
2259,12631_right
2260,12633_left
2261,12633_right
2262,12639_left
2263,12639_right
2264,12641_left
2265,12641_right
2266,12642_left
2267,12642_right
2268,12643_left
2269,12643_right
2270,12645_left
2271,12645_right
2272,12646_left
2273,12646_right
2274,12649_left
2275,12649_right
2276,12650_left
2277,12650_right
2278,12651_left
2279,12651_right
2280,12652_left
2281,12652_right
2282,12653_left
2283,12653_right
2284,12654_left
2285,12654_right
2286,12655_left
2287,12655_right
2288,12656_left
2289,12656_right
2290,12660_left
2291,12660_right
2292,12662_left
2293,12662_right
2294,12666_left
2295,12666_right
2296,12667_left
2297,12667_right
2298,1266_left
2299,1266_right
2300,12672_left
2301,12672_right
2302,12673_left
2303,12673_right
2304,12675_left
2305,12675_right
2306,12676_left
2307,12676_right
2308,12678_left
2309,12678_right
2310,1267_left
2311,1267_right
2312,12680_left
2313,12680_right
2314,12681_left
2315,12681_right
2316,12683_left
2317,12683_right
2318,12687_left
2319,12687_right
2320,12689_left
2321,12689_right
2322,12694_left
2323,12694_right
2324,12699_left
2325,12699_right
2326,1269_left
2327,1269_right
2328,12700_left
2329,12700_right
2330,12707_left
2331,12707_right
2332,12708_left
2333,12708_right
2334,12709_left
2335,12709_right
2336,12712_left
2337,12712_right
2338,12714_left
2339,12714_right
2340,12715_left
2341,12715_right
2342,12716_left
2343,12716_right
2344,12721_left
2345,12721_right
2346,12724_left
2347,12724_right
2348,12725_left
2349,12725_right
2350,12729_left
2351,12729_right
2352,1272_left
2353,1272_right
2354,12731_left
2355,12731_right
2356,12734_left
2357,12734_right
2358,12735_left
2359,12735_right
2360,12739_left
2361,12739_right
2362,12741_left
2363,12741_right
2364,12743_left
2365,12743_right
2366,12745_left
2367,12745_right
2368,12746_left
2369,12746_right
2370,12751_left
2371,12751_right
2372,12752_left
2373,12752_right
2374,12754_left
2375,12754_right
2376,12756_left
2377,12756_right
2378,12759_left
2379,12759_right
2380,1275_left
2381,1275_right
2382,12761_left
2383,12761_right
2384,12764_left
2385,12764_right
2386,12769_left
2387,12769_right
2388,12770_left
2389,12770_right
2390,12775_left
2391,12775_right
2392,12778_left
2393,12778_right
2394,12779_left
2395,12779_right
2396,1277_left
2397,1277_right
2398,12783_left
2399,12783_right
2400,12787_left
2401,12787_right
2402,12789_left
2403,12789_right
2404,12790_left
2405,12790_right
2406,12792_left
2407,12792_right
2408,12793_left
2409,12793_right
2410,12794_left
2411,12794_right
2412,12795_left
2413,12795_right
2414,12798_left
2415,12798_right
2416,12799_left
2417,12799_right
2418,12804_left
2419,12804_right
2420,12805_left
2421,12805_right
2422,12806_left
2423,12806_right
2424,12810_left
2425,12810_right
2426,12811_left
2427,12811_right
2428,12815_left
2429,12815_right
2430,12817_left
2431,12817_right
2432,12822_left
2433,12822_right
2434,12827_left
2435,12827_right
2436,1282_left
2437,1282_right
2438,12831_left
2439,12831_right
2440,12835_left
2441,12835_right
2442,12838_left
2443,12838_right
2444,12839_left
2445,12839_right
2446,1283_left
2447,1283_right
2448,12842_left
2449,12842_right
2450,12844_left
2451,12844_right
2452,12847_left
2453,12847_right
2454,12848_left
2455,12848_right
2456,12849_left
2457,12849_right
2458,12851_left
2459,12851_right
2460,12857_left
2461,12857_right
2462,12859_left
2463,12859_right
2464,1285_left
2465,1285_right
2466,12861_left
2467,12861_right
2468,12863_left
2469,12863_right
2470,12865_left
2471,12865_right
2472,12866_left
2473,12866_right
2474,12867_left
2475,12867_right
2476,12868_left
2477,12868_right
2478,12870_left
2479,12870_right
2480,12871_left
2481,12871_right
2482,12872_left
2483,12872_right
2484,12876_left
2485,12876_right
2486,12878_left
2487,12878_right
2488,12881_left
2489,12881_right
2490,12882_left
2491,12882_right
2492,12895_left
2493,12895_right
2494,1289_left
2495,1289_right
2496,12900_left
2497,12900_right
2498,12903_left
2499,12903_right
2500,12904_left
2501,12904_right
2502,12907_left
2503,12907_right
2504,1290_left
2505,1290_right
2506,12910_left
2507,12910_right
2508,12912_left
2509,12912_right
2510,12915_left
2511,12915_right
2512,12917_left
2513,12917_right
2514,12918_left
2515,12918_right
2516,12920_left
2517,12920_right
2518,12922_left
2519,12922_right
2520,12923_left
2521,12923_right
2522,12924_left
2523,12924_right
2524,12929_left
2525,12929_right
2526,1292_left
2527,1292_right
2528,12931_left
2529,12931_right
2530,12933_left
2531,12933_right
2532,12934_left
2533,12934_right
2534,12937_left
2535,12937_right
2536,12938_left
2537,12938_right
2538,12941_left
2539,12941_right
2540,12944_left
2541,12944_right
2542,12945_left
2543,12945_right
2544,12946_left
2545,12946_right
2546,12947_left
2547,12947_right
2548,12948_left
2549,12948_right
2550,1294_left
2551,1294_right
2552,12950_left
2553,12950_right
2554,12951_left
2555,12951_right
2556,12954_left
2557,12954_right
2558,12955_left
2559,12955_right
2560,12958_left
2561,12958_right
2562,12965_left
2563,12965_right
2564,12967_left
2565,12967_right
2566,12968_left
2567,12968_right
2568,1296_left
2569,1296_right
2570,12970_left
2571,12970_right
2572,12971_left
2573,12971_right
2574,12974_left
2575,12974_right
2576,12975_left
2577,12975_right
2578,12977_left
2579,12977_right
2580,12979_left
2581,12979_right
2582,1297_left
2583,1297_right
2584,12985_left
2585,12985_right
2586,12986_left
2587,12986_right
2588,12988_left
2589,12988_right
2590,12990_left
2591,12990_right
2592,12991_left
2593,12991_right
2594,12992_left
2595,12992_right
2596,12995_left
2597,12995_right
2598,12998_left
2599,12998_right
2600,1299_left
2601,1299_right
2602,129_left
2603,129_right
2604,13002_left
2605,13002_right
2606,13005_left
2607,13005_right
2608,13006_left
2609,13006_right
2610,13008_left
2611,13008_right
2612,13012_left
2613,13012_right
2614,13013_left
2615,13013_right
2616,13014_left
2617,13014_right
2618,13015_left
2619,13015_right
2620,13016_left
2621,13016_right
2622,13017_left
2623,13017_right
2624,13019_left
2625,13019_right
2626,13022_left
2627,13022_right
2628,13025_left
2629,13025_right
2630,13027_left
2631,13027_right
2632,13029_left
2633,13029_right
2634,1302_left
2635,1302_right
2636,13031_left
2637,13031_right
2638,13033_left
2639,13033_right
2640,13036_left
2641,13036_right
2642,13038_left
2643,13038_right
2644,13041_left
2645,13041_right
2646,13042_left
2647,13042_right
2648,13043_left
2649,13043_right
2650,13051_left
2651,13051_right
2652,13052_left
2653,13052_right
2654,13054_left
2655,13054_right
2656,13058_left
2657,13058_right
2658,1305_left
2659,1305_right
2660,13062_left
2661,13062_right
2662,13064_left
2663,13064_right
2664,13065_left
2665,13065_right
2666,13066_left
2667,13066_right
2668,13069_left
2669,13069_right
2670,1306_left
2671,1306_right
2672,13075_left
2673,13075_right
2674,13078_left
2675,13078_right
2676,1307_left
2677,1307_right
2678,13081_left
2679,13081_right
2680,13085_left
2681,13085_right
2682,13089_left
2683,13089_right
2684,13094_left
2685,13094_right
2686,13095_left
2687,13095_right
2688,13099_left
2689,13099_right
2690,1309_left
2691,1309_right
2692,13100_left
2693,13100_right
2694,13101_left
2695,13101_right
2696,13103_left
2697,13103_right
2698,13106_left
2699,13106_right
2700,13112_left
2701,13112_right
2702,13113_left
2703,13113_right
2704,13116_left
2705,13116_right
2706,13122_left
2707,13122_right
2708,13125_left
2709,13125_right
2710,13126_left
2711,13126_right
2712,13128_left
2713,13128_right
2714,1312_left
2715,1312_right
2716,13130_left
2717,13130_right
2718,13132_left
2719,13132_right
2720,13133_left
2721,13133_right
2722,13136_left
2723,13136_right
2724,13137_left
2725,13137_right
2726,1313_left
2727,1313_right
2728,13144_left
2729,13144_right
2730,13146_left
2731,13146_right
2732,13147_left
2733,13147_right
2734,13150_left
2735,13150_right
2736,13156_left
2737,13156_right
2738,13158_left
2739,13158_right
2740,13160_left
2741,13160_right
2742,13161_left
2743,13161_right
2744,13162_left
2745,13162_right
2746,13167_left
2747,13167_right
2748,13169_left
2749,13169_right
2750,1316_left
2751,1316_right
2752,13170_left
2753,13170_right
2754,13173_left
2755,13173_right
2756,13175_left
2757,13175_right
2758,13176_left
2759,13176_right
2760,13177_left
2761,13177_right
2762,13178_left
2763,13178_right
2764,13180_left
2765,13180_right
2766,13184_left
2767,13184_right
2768,13186_left
2769,13186_right
2770,13188_left
2771,13188_right
2772,13189_left
2773,13189_right
2774,1318_left
2775,1318_right
2776,13190_left
2777,13190_right
2778,13192_left
2779,13192_right
2780,13196_left
2781,13196_right
2782,13201_left
2783,13201_right
2784,13206_left
2785,13206_right
2786,13209_left
2787,13209_right
2788,13210_left
2789,13210_right
2790,13211_left
2791,13211_right
2792,13212_left
2793,13212_right
2794,13213_left
2795,13213_right
2796,13214_left
2797,13214_right
2798,13220_left
2799,13220_right
2800,13222_left
2801,13222_right
2802,13229_left
2803,13229_right
2804,1322_left
2805,1322_right
2806,13230_left
2807,13230_right
2808,13234_left
2809,13234_right
2810,13237_left
2811,13237_right
2812,13239_left
